Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
182 /Audit/DownloadImage,20,21,19,37,37,37,9,37,0.000%,166.66667,6184.33,69.58
183 /Audit/DownloadImage,10,12,13,18,18,18,6,18,0.000%,91.74312,2240.81,25.53
184 /bag,20,83,83,114,163,163,16,163,0.000%,121.21212,982.24,22.49
185 /Audit/DownloadImage,20,148,19,289,300,314,8,314,50.000%,52.77045,3140.15,3287.72
188 /Audit/UploadFile,10,0,0,1,1,1,0,1,100.000%,131.57895,327.41,0.00
187 /Audit/DownloadImage,10,21,20,33,33,34,9,34,0.000%,92.59259,1862.79,25.77
186 /Audit/DownloadImage,10,11,11,14,14,21,7,21,0.000%,91.74312,2240.81,25.53
189 /Audit/DownloadImage,10,11,11,14,14,15,8,15,0.000%,90.09009,2095.12,25.07
190 /Audit/SaveAudit,10,22,22,28,28,31,13,31,0.000%,81.96721,16.49,918.13
191 /Audit/SaveAudit,10,18,19,21,21,21,14,21,0.000%,77.51938,15.59,868.31
192 /Audit/SaveAudit,10,20,19,25,25,27,18,27,0.000%,74.62687,15.01,835.91
196 /Audit/SaveAudit,10,21,20,30,30,35,18,35,0.000%,77.51938,15.59,868.31
194 /Audit/SaveAudit,10,21,21,23,23,23,19,23,0.000%,86.95652,17.49,974.01
193 /Audit/SaveAudit,10,20,21,21,21,22,17,22,0.000%,89.28571,17.96,1000.10
199 /Audit/SaveAudit,10,19,19,20,20,20,17,20,0.000%,90.90909,18.29,1018.29
198 /Audit/SaveAudit,10,19,19,22,22,24,18,24,0.000%,89.28571,17.96,1000.10
197 /Audit/SaveAudit,10,21,20,24,24,28,18,28,0.000%,84.03361,16.91,941.27
195 /Audit/SaveAudit,10,20,19,25,25,26,16,26,0.000%,80.64516,16.22,903.32
200 /Audit/SaveAudit,10,20,20,23,23,27,15,27,0.000%,75.75758,15.24,848.57
203 /Audit/UploadFile,20,522,0,1144,1148,1153,0,1153,100.000%,15.94896,499.45,84.05
204 /Audit/UploadFile,10,3,3,6,6,7,2,7,100.000%,84.03361,209.10,0.00
201 /Audit/DownloadImage,10,17,19,21,21,21,11,21,0.000%,74.07407,1490.23,20.62
202 /Audit/DownloadImage,10,11,10,15,15,15,7,15,0.000%,77.51938,1929.73,21.58
205 /Audit/SaveChecklist,10,1000,977,1108,1108,1109,804,1109,0.000%,8.21018,1.65,81.97
207 /Audit/UploadFile,10,0,0,1,1,1,0,1,100.000%,24.39024,60.69,0.00
208 /Audit/UploadFile,10,3,3,4,4,5,2,5,100.000%,24.33090,60.54,0.00
209 /Audit/UploadFile,10,3,3,4,4,7,2,7,100.000%,24.39024,60.69,0.00
206 /Audit/UploadFile,10,4,4,8,8,10,2,10,100.000%,24.27184,60.40,0.00
213 /Audit/UploadFile,20,33,6,73,82,85,2,85,100.000%,43.85965,1842.32,26.26
210 /Audit/DownloadImage,10,13,14,17,17,17,10,17,0.000%,23.86635,555.03,6.64
212 /Audit/DownloadImage,10,10,8,21,21,26,6,26,0.000%,24.03846,483.61,6.69
211 /Audit/DownloadImage,10,10,9,13,13,24,7,24,0.000%,24.03846,598.40,6.69
214 /Audit/GetLastPerformCheckListDetails,10,17,17,22,22,25,11,25,0.000%,23.75297,19.30,8.61
215 /Audit/UploadFile,10,0,1,1,1,1,0,1,100.000%,24.69136,61.44,0.00
216 /Audit/UploadFile,10,2,2,3,3,3,2,3,100.000%,24.57002,61.14,0.00
217 /Audit/UploadFile,10,2,3,3,3,3,1,3,100.000%,24.57002,61.14,0.00
218 /Audit/UploadFile,10,2,3,4,4,5,1,5,100.000%,24.57002,61.14,0.00
220 /Audit/UploadFile,20,481,12,1001,1101,1448,2,1448,100.000%,10.85187,33.63,57.65
219 /Audit/DownloadImage,10,11,7,15,15,33,6,33,100.000%,24.50980,5.10,6.82
222 /Audit/GetLastPerformCheckListDetails,10,15,15,19,19,23,11,23,0.000%,24.03846,19.53,8.71
221 /Audit/SaveChecklist,10,928,824,1065,1065,1424,772,1424,0.000%,5.50964,1.11,55.00
223 /Audit/UploadFile,20,0,1,1,1,1,0,1,100.000%,19.82161,49.32,0.00
227 /a,20,3830,1,7765,7787,7951,0,7951,100.000%,2.36855,4932.62,7.35
225 /Audit/SaveChecklist,10,46,33,60,60,153,23,153,0.000%,8.60585,1.73,41.77
226 /log,10,0,0,0,0,0,0,0,100.000%,8.85740,10.50,0.00
224 /portal/api/web/mobileapp,10,241,246,256,256,278,201,278,0.000%,7.27273,10.44,2.62
228 /a,10,0,0,0,0,0,0,0,100.000%,9.10747,10.80,0.00
229 /portal/api/kbCategories,10,42,41,46,46,63,34,63,0.000%,8.61326,9.09,5.17
230 /Audit/GetAuditsByUserID?userID=UU0000011&Role=Auditor&LOBCode=LOB000001&BMCode=BM0000001&LocationCode=MCD0000001,10,7330,7363,7462,7462,7618,6969,7618,0.000%,1.23671,5140.35,0.49
231 /a,10,0,0,0,0,1,0,1,100.000%,12.97017,15.38,0.00
232 /Audit/GetLastPerformCheckListDetails,20,115,111,193,217,217,26,217,0.000%,25.06266,20.36,79.28
233 /Audit/GetLastPerformCheckListDetails,20,46,44,66,100,100,13,100,0.000%,33.67003,27.36,12.20
234 /Audit/UploadFile,20,0,0,1,1,1,0,1,100.000%,40.40404,100.54,0.00
236 /Audit/UploadFile,20,475,63,978,986,1145,2,1145,100.000%,16.05136,192.65,342.13
235 /Audit/UploadFile,10,26,24,46,46,51,2,51,100.000%,22.98851,57.20,0.00
237 /Audit/UploadFile,10,21,23,36,36,47,2,47,100.000%,25.83979,64.30,0.00
238 /Audit/UploadFile,10,19,22,36,36,41,2,41,100.000%,29.06977,72.33,0.00
239 /Audit/SaveChecklist,10,149,152,173,173,185,114,185,0.000%,23.31002,4.69,121.24
240 /Audit/SaveAudit,10,20,18,27,27,37,10,37,0.000%,38.16794,7.68,244.51
243 /Audit/UploadFile,10,0,0,1,1,1,0,1,100.000%,42.55319,105.88,0.00
242 /Audit/UploadFile,10,3,2,3,3,17,1,17,100.000%,42.01681,104.55,0.00
244 /Audit/UploadFile,10,3,2,3,3,13,2,13,100.000%,45.04505,112.08,0.00
241 /Audit/UploadFile,10,2,2,3,3,8,1,8,100.000%,47.39336,117.93,0.00
245 /Audit/SaveChecklist,10,106,102,121,121,122,89,122,0.000%,34.24658,6.89,177.09
246 /Audit/SaveChecklist,10,115,116,135,135,145,86,145,0.000%,32.67974,6.57,168.98
247 /Audit/SaveChecklist,10,112,103,139,139,146,83,146,0.000%,36.76471,7.40,190.11
248 /Audit/SaveChecklist,10,98,94,118,118,120,81,120,0.000%,39.84064,8.01,206.01
249 /Audit/SaveChecklist,10,105,109,122,122,123,78,123,0.000%,40.48583,8.14,209.27
250 /Audit/SaveChecklist,10,106,102,119,119,161,63,161,0.000%,38.31418,7.71,198.04
251 /Audit/DownloadImage,20,22,19,32,34,34,16,34,0.000%,106.38298,11140.19,30.44
252 /portal/api/kbCategories,20,206,214,230,256,256,93,256,0.000%,51.81347,54.70,31.12
253 /portal/api/kbArticles,20,72,55,137,144,144,40,144,0.000%,81.30081,79.63,52.16
254 /portal/api/kbArticles/2452000000109230,20,82,81,94,94,94,65,94,0.000%,73.80074,91.24,45.40
255 /portal/api/kbArticles/2452000000109230/attachments,20,51,52,56,57,57,44,57,0.000%,80.64516,39.77,50.56
256 /portal/api/kbArticles/relatedArticleSearch,20,253,133,402,403,403,93,403,0.000%,33.50084,31.47,21.66
258 /portal/api/kbArticles/2452000000109230/dislike?portalId=0b777a788c29f125721a232a3ec77b76bc6f7e12498e75ce34aa0c6c35cd5c42,20,73,66,87,95,95,61,95,0.000%,35.77818,17.23,25.23
259 /Audit/SaveAudit,20,158,20,313,313,316,11,316,0.000%,25.41296,12.51,162.62
260 /iid/register,10,290,292,300,300,301,248,301,0.000%,12.95337,7.54,8.61
TOTAL,1240,421,23,373,977,12322,0,12884,37.097%,46.25312,6645.99,173.43
