Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
228 /a,10,0,0,0,0,0,0,0,100.000%,4.95786,5.88,0.00
229 /portal/api/kbCategories,10,53,33,42,42,218,30,218,0.000%,4.47427,4.72,2.69
230 /Audit/GetAuditsByUserID?userID=UU0000011&Role=Auditor&LOBCode=LOB000001&BMCode=BM0000001&LocationCode=MCD0000001,10,4318,4505,6105,6105,6266,1990,6266,0.000%,1.44949,3456.89,0.57
231 /a,10,0,0,0,0,1,0,1,100.000%,2.03791,2.42,0.00
232 /Audit/GetLastPerformCheckListDetails,20,93,68,106,275,275,51,275,0.000%,4.02334,3.27,12.73
233 /Audit/GetLastPerformCheckListDetails,20,27,26,32,37,37,20,37,0.000%,4.06009,3.30,1.47
234 /Audit/UploadFile,20,1,1,2,4,4,0,4,100.000%,4.08497,10.16,0.00
236 /Audit/UploadFile,20,738,46,1309,3995,4093,26,4093,100.000%,3.64431,43.74,77.68
235 /Audit/UploadFile,10,34,32,36,36,49,30,49,100.000%,2.02963,5.05,0.00
237 /Audit/UploadFile,10,333,32,44,44,3028,29,3028,100.000%,2.02840,5.05,0.00
238 /Audit/UploadFile,10,61,32,46,46,327,24,327,100.000%,2.56871,6.39,0.00
239 /Audit/SaveChecklist,10,422,92,383,383,3102,79,3102,0.000%,2.54453,0.51,13.23
240 /Audit/SaveAudit,10,28,24,29,29,80,17,80,0.000%,2.80426,0.56,17.96
243 /Audit/UploadFile,10,1,1,2,2,2,1,2,100.000%,2.82566,7.03,0.00
242 /Audit/UploadFile,10,60,30,43,43,331,13,331,100.000%,2.81611,7.01,0.00
244 /Audit/UploadFile,10,32,31,37,37,45,22,45,100.000%,2.81532,7.01,0.00
241 /Audit/UploadFile,10,31,29,44,44,53,16,53,100.000%,2.81849,7.01,0.00
245 /Audit/SaveChecklist,10,90,90,104,104,122,67,122,0.000%,2.79018,0.56,14.43
246 /Audit/SaveChecklist,10,52,51,56,56,71,44,71,0.000%,2.82087,0.57,14.59
247 /Audit/SaveChecklist,10,107,44,350,350,354,41,354,0.000%,2.83126,0.57,14.64
248 /Audit/SaveChecklist,10,52,49,62,62,70,44,70,0.000%,3.09981,0.62,16.03
249 /Audit/SaveChecklist,10,53,55,64,64,65,40,65,0.000%,3.11624,0.63,16.11
250 /Audit/SaveChecklist,10,49,49,56,56,60,40,60,0.000%,3.12110,0.63,16.13
251 /Audit/DownloadImage,20,199,34,490,700,700,32,700,0.000%,6.29129,658.81,1.80
252 /portal/api/kbCategories,20,217,219,228,241,241,188,241,0.000%,7.47664,7.89,4.49
253 /portal/api/kbArticles,20,39,37,55,57,57,30,57,0.000%,8.04182,7.88,5.16
254 /portal/api/kbArticles/2452000000109230,20,49,49,56,56,56,40,56,0.000%,8.03859,9.94,4.95
255 /portal/api/kbArticles/2452000000109230/attachments,20,40,40,46,46,46,34,46,0.000%,8.10373,4.00,5.08
256 /portal/api/kbArticles/relatedArticleSearch,20,73,71,102,103,103,56,103,0.000%,8.07103,7.58,5.22
258 /portal/api/kbArticles/2452000000109230/dislike?portalId=0b777a788c29f125721a232a3ec77b76bc6f7e12498e75ce34aa0c6c35cd5c42,20,52,51,55,64,64,46,64,0.000%,8.18331,3.94,5.77
259 /Audit/SaveAudit,20,172,25,332,352,378,12,378,0.000%,7.44048,3.71,47.61
260 /iid/register,10,312,306,334,334,353,295,353,0.000%,3.75516,2.23,2.50
TOTAL,1240,312,37,446,714,7274,0,8450,37.097%,60.63570,5247.49,227.37
